t:game number,to:game number,t:abbreviation,to:abbreviation,t:rest,to:rest,t:goals,to:goals,t:line,to:line,t:wins,t:losses,to:wins,to:losses,t:matchup wins,t:matchup losses,t:period scores,to:period scores,H
9,7,BUF,BOS,0,1,5,4,175,-190,1,7,3,3,0,0,"[0, 2, 2, 1]","[2, 2, 0, 0]",False
8,8,OTT,TOR,1,2,6,3,105,-115,3,4,6,1,0,0,"[1, 2, 3]","[0, 0, 3]",True
8,8,TOR,OTT,2,1,3,6,-115,105,6,1,3,4,0,0,"[0, 0, 3]","[1, 2, 3]",False
9,9,TB,PIT,1,0,7,1,-137,127,6,2,5,3,1,0,"[3, 3, 1]","[0, 0, 1]",True
9,9,PIT,TB,0,1,1,7,127,-137,5,3,6,2,0,1,"[0, 0, 1]","[3, 3, 1]",False
8,7,NYI,SJ,1,0,5,3,-135,125,3,4,3,3,1,0,"[0, 2, 3]","[0, 2, 1]",True
7,8,SJ,NYI,0,1,3,5,125,-135,3,3,3,4,0,1,"[0, 2, 1]","[0, 2, 3]",False
9,7,WAS,FLA,0,0,1,4,-140,130,4,4,2,4,0,0,"[0, 1, 0]","[2, 1, 1]",True
7,9,FLA,WAS,0,0,4,1,130,-140,2,4,4,4,0,0,"[2, 1, 1]","[0, 1, 0]",False
8,7,CLB,LA,1,2,4,6,-146,136,5,2,5,1,0,0,"[3, 1, 0]","[2, 2, 2]",True
7,8,LA,CLB,2,1,6,4,136,-146,5,1,5,2,0,0,"[2, 2, 2]","[3, 1, 0]",False
8,6,DAL,CAR,1,1,4,3,-125,115,4,3,3,2,0,0,"[2, 2, 0]","[0, 1, 2]",True
6,8,CAR,DAL,1,1,3,4,115,-125,3,2,4,3,0,0,"[0, 1, 2]","[2, 2, 0]",False
8,9,ARI,CHI,1,1,2,4,142,-152,0,7,4,4,0,0,"[1, 1, 0]","[1, 1, 2]",True
9,8,CHI,ARI,1,1,4,2,-152,142,4,4,0,7,0,0,"[1, 1, 2]","[1, 1, 0]",False
8,6,CAL,MIN,1,0,2,4,-147,137,4,3,1,4,0,0,"[0, 1, 1]","[0, 1, 3]",True
6,8,MIN,CAL,0,1,4,2,137,-147,1,4,4,3,0,0,"[0, 1, 3]","[0, 1, 1]",False
7,9,VEG,STL,3,1,3,2,124,-134,5,1,6,2,0,0,"[0, 2, 0, 1]","[1, 0, 1, 0]",True
9,7,STL,VEG,1,3,2,3,-134,124,6,2,5,1,0,0,"[1, 0, 1, 0]","[0, 2, 0, 1]",False
9,8,DET,VAN,1,1,1,4,-150,130,4,4,3,4,0,0,"[1, 0, 0]","[1, 3, 0]",True
8,9,VAN,DET,1,1,4,1,130,-150,3,4,4,4,0,0,"[1, 3, 0]","[1, 0, 0]",False
9,8,TOR,LA,1,1,3,2,-145,131,6,2,6,1,0,0,"[1, 1, 1]","[0, 1, 1]",True
8,9,LA,TOR,1,1,2,3,131,-145,6,1,6,2,0,0,"[0, 1, 1]","[1, 1, 1]",False
10,8,NYR,SJ,1,1,1,4,-120,100,2,7,3,4,0,0,"[0, 0, 1]","[2, 1, 1]",True
8,10,SJ,NYR,1,1,4,1,100,-120,3,4,2,7,0,0,"[2, 1, 1]","[0, 0, 1]",False
10,10,BUF,DET,2,1,1,0,-115,105,2,7,4,5,0,0,"[0, 1, 0]","[0, 0, 0]",True
10,10,DET,BUF,1,2,0,1,105,-115,4,5,2,7,0,0,"[0, 0, 0]","[0, 1, 0]",False
9,9,NYI,ARI,2,2,5,3,-190,175,4,4,0,8,0,0,"[0, 2, 3]","[1, 0, 2]",True
9,9,ARI,NYI,2,2,3,5,175,-190,0,8,4,4,0,0,"[1, 0, 2]","[0, 2, 3]",False
9,8,PHI,ANA,2,3,2,6,-135,125,5,3,3,4,1,0,"[1, 0, 1]","[1, 3, 2]",True
8,9,ANA,PHI,3,2,6,2,125,-135,3,4,5,3,0,1,"[1, 3, 2]","[1, 0, 1]",False
10,8,PIT,EDM,2,2,2,1,-144,134,5,4,2,5,0,0,"[0, 0, 1, 1]","[0, 0, 1, 0]",True
8,10,EDM,PIT,2,2,1,2,134,-144,2,5,5,4,0,0,"[0, 0, 1, 0]","[0, 0, 1, 1]",False
7,10,CAR,TB,2,2,1,5,-115,105,3,3,7,2,0,0,"[0, 0, 1]","[1, 1, 3]",True
10,7,TB,CAR,2,2,5,1,105,-115,7,2,3,3,0,0,"[1, 1, 3]","[0, 0, 1]",False
9,8,MON,FLA,3,2,5,1,-130,120,1,7,3,4,0,0,"[0, 3, 2]","[0, 1, 0]",True
8,9,FLA,MON,2,3,1,5,120,-130,3,4,1,7,0,0,"[0, 1, 0]","[0, 3, 2]",False
9,9,OTT,LA,2,0,2,3,-125,115,4,4,6,2,0,0,"[1, 0, 1, 0, 0]","[1, 0, 1, 0, 1]",True
9,9,LA,OTT,0,2,3,2,115,-125,6,2,4,4,0,0,"[1, 0, 1, 0, 1]","[1, 0, 1, 0, 0]",False
9,9,NAS,CAL,2,2,2,3,-135,125,4,4,4,4,0,0,"[2, 0, 0, 0, 0]","[0, 0, 2, 0, 1]",True
9,9,CAL,NAS,2,2,3,2,125,-135,4,4,4,4,0,0,"[0, 0, 2, 0, 1]","[2, 0, 0, 0, 0]",False
7,9,MIN,VAN,2,1,0,1,-185,170,2,4,4,4,0,0,"[0, 0, 0]","[0, 0, 1]",True
9,7,VAN,MIN,1,2,1,0,170,-185,4,4,2,4,0,0,"[0, 0, 1]","[0, 0, 0]",False
9,9,COL,DAL,4,2,5,3,120,-130,4,4,5,3,0,1,"[1, 3, 1]","[1, 1, 1]",True
9,9,DAL,COL,2,4,3,5,-130,120,5,3,4,4,1,0,"[1, 1, 1]","[1, 3, 1]",False
8,10,VEG,CHI,2,2,4,2,160,-170,6,1,5,4,0,0,"[2, 1, 1]","[1, 0, 1]",True
10,8,CHI,VEG,2,2,2,4,-170,160,5,4,6,1,0,0,"[1, 0, 1]","[2, 1, 1]",False
10,10,STL,CAL,3,0,5,2,-175,158,6,3,5,4,0,0,"[1, 2, 2]","[1, 1, 0]",True
10,10,CAL,STL,0,3,2,5,158,-175,5,4,6,3,0,0,"[1, 1, 0]","[1, 2, 2]",False
9,11,CLB,BUF,3,0,5,1,-280,240,5,3,3,7,0,0,"[1, 3, 1]","[0, 0, 1]",True
11,9,BUF,CLB,0,3,1,5,240,-280,3,7,5,3,0,0,"[0, 0, 1]","[1, 3, 1]",False
8,9,BOS,SJ,4,2,2,1,-114,104,3,4,4,4,0,0,"[1, 1, 0]","[0, 1, 0]",True
9,8,SJ,BOS,2,4,1,2,104,-114,4,4,3,4,0,0,"[0, 1, 0]","[1, 1, 0]",False
10,8,TOR,CAR,2,1,3,6,-149,139,7,2,3,4,0,0,"[1, 2, 0]","[3, 1, 2]",True
8,10,CAR,TOR,1,2,6,3,139,-149,3,4,7,2,0,0,"[3, 1, 2]","[1, 2, 0]",False
11,10,NYR,ARI,2,1,5,2,-164,154,2,8,0,9,0,0,"[2, 2, 1]","[0, 1, 1]",True
10,11,ARI,NYR,1,2,2,5,154,-164,0,9,2,8,0,0,"[0, 1, 1]","[2, 2, 1]",False
11,8,PIT,WIN,1,5,2,1,-170,160,6,4,4,3,0,0,"[1, 0, 0, 1]","[1, 0, 0, 0]",True
8,11,WIN,PIT,5,1,1,2,160,-170,4,3,6,4,0,0,"[1, 0, 0, 0]","[1, 0, 0, 1]",False
10,10,MON,LA,1,1,0,4,-120,110,2,7,7,2,0,1,"[0, 0, 0]","[2, 1, 1]",True
10,10,LA,MON,1,1,4,0,110,-120,7,2,2,7,1,0,"[2, 1, 1]","[0, 0, 0]",False
10,10,OTT,PHI,1,1,5,4,-105,-105,4,5,5,4,0,0,"[3, 1, 1]","[0, 2, 2]",True
10,10,PHI,OTT,1,1,4,5,-105,-105,5,4,4,5,0,0,"[0, 2, 2]","[3, 1, 1]",False
11,11,TB,DET,1,1,3,2,-210,190,8,2,4,6,1,0,"[1, 0, 2]","[1, 0, 1]",True
11,11,DET,TB,1,1,2,3,190,-210,4,6,8,2,0,1,"[1, 0, 1]","[1, 0, 2]",False
9,9,FLA,ANA,1,1,8,3,-124,114,3,5,4,4,0,0,"[3, 3, 2]","[1, 0, 2]",True
9,9,ANA,FLA,1,1,3,8,114,-124,4,4,3,5,0,0,"[1, 0, 2]","[3, 3, 2]",False
8,10,MIN,NYI,1,1,6,4,-129,119,2,5,5,4,0,0,"[3, 1, 2]","[1, 1, 2]",True
10,8,NYI,MIN,1,1,4,6,119,-129,5,4,2,5,0,0,"[1, 1, 2]","[3, 1, 2]",False
9,10,EDM,DAL,1,1,5,4,-123,113,2,6,5,4,0,0,"[2, 1, 2]","[1, 2, 1]",True
10,9,DAL,EDM,1,1,4,5,113,-123,5,4,2,6,0,0,"[1, 2, 1]","[2, 1, 2]",False
10,10,VAN,WAS,1,4,6,2,124,-134,5,4,4,5,0,0,"[3, 2, 1]","[0, 1, 1]",True
10,10,WAS,VAN,4,1,2,6,-134,124,4,5,5,4,0,0,"[0, 1, 1]","[3, 2, 1]",False
9,10,VEG,COL,2,2,7,0,-114,104,7,1,5,4,0,0,"[0, 4, 3]","[0, 0, 0]",True
10,9,COL,VEG,2,2,0,7,104,-114,5,4,7,1,0,0,"[0, 0, 0]","[0, 4, 3]",False
9,11,NJ,OTT,6,0,5,4,-134,124,6,2,5,5,1,0,"[1, 2, 1, 0, 1]","[2, 0, 2, 0, 0]",True
11,9,OTT,NJ,0,6,4,5,124,-134,5,5,6,2,0,1,"[2, 0, 2, 0, 0]","[1, 2, 1, 0, 1]",False
10,9,CLB,WIN,1,0,2,1,-190,175,6,3,4,4,1,0,"[0, 0, 1, 1]","[1, 0, 0, 0]",True
9,10,WIN,CLB,0,1,1,2,175,-190,4,4,6,3,0,1,"[1, 0, 0, 0]","[0, 0, 1, 1]",False
9,11,CAR,STL,0,1,1,2,-110,100,4,4,7,3,0,0,"[0, 1, 0]","[0, 1, 1]",True
11,9,STL,CAR,1,0,2,1,100,-110,7,3,4,4,0,0,"[0, 1, 1]","[0, 1, 0]",False
11,10,CHI,NAS,2,2,1,2,-114,104,5,5,4,5,1,0,"[1, 0, 0]","[0, 2, 0]",True
10,11,NAS,CHI,2,2,2,1,104,-114,4,5,5,5,0,1,"[0, 2, 0]","[1, 0, 0]",False
11,11,CAL,DAL,1,0,1,2,-129,119,5,5,5,5,0,0,"[0, 1, 0]","[0, 1, 1]",True
11,11,DAL,CAL,0,1,2,1,119,-129,5,5,5,5,0,0,"[0, 1, 1]","[0, 1, 0]",False
12,10,BUF,SJ,2,1,2,3,100,-120,3,8,4,5,0,1,"[0, 2, 0]","[1, 1, 1]",True
10,12,SJ,BUF,1,2,3,2,-120,100,4,5,3,8,1,0,"[1, 1, 1]","[0, 2, 0]",False
9,11,BOS,LA,1,1,1,2,-112,102,4,4,8,2,0,0,"[1, 0, 0, 0]","[1, 0, 0, 1]",True
11,9,LA,BOS,1,1,2,1,102,-112,8,2,4,4,0,0,"[1, 0, 0, 1]","[1, 0, 0, 0]",False
11,11,TOR,PHI,1,1,2,4,-144,134,7,3,5,5,0,0,"[1, 1, 0]","[2, 2, 0]",True
11,11,PHI,TOR,1,1,4,2,134,-144,5,5,7,3,0,0,"[2, 2, 0]","[1, 1, 0]",False
11,12,MON,NYR,1,1,5,4,-145,135,2,8,3,8,0,1,"[3, 1, 1]","[0, 2, 2]",True
12,11,NYR,MON,1,1,4,5,135,-145,3,8,2,8,1,0,"[0, 2, 2]","[3, 1, 1]",False
12,10,TB,ANA,1,1,1,4,-151,141,9,2,4,5,0,0,"[0, 1, 0]","[0, 3, 1]",True
10,12,ANA,TB,1,1,4,1,141,-151,4,5,9,2,0,0,"[0, 3, 1]","[0, 1, 0]",False
10,12,FLA,DET,1,1,2,3,-154,144,4,5,4,7,0,0,"[0, 2, 0, 0, 0]","[1, 1, 0, 0, 1]",True
12,10,DET,FLA,1,1,3,2,144,-154,4,7,4,5,0,0,"[1, 1, 0, 0, 1]","[0, 2, 0, 0, 0]",False
10,11,NJ,ARI,0,1,4,3,-145,135,7,2,0,10,0,0,"[1, 1, 2]","[1, 2, 0]",True
11,10,ARI,NJ,1,0,3,4,135,-145,0,10,7,2,0,0,"[1, 2, 0]","[1, 1, 2]",False
12,11,STL,CLB,0,0,4,1,-133,123,8,3,7,3,0,0,"[1, 1, 2]","[0, 0, 1]",True
11,12,CLB,STL,0,0,1,4,123,-133,7,3,8,3,0,0,"[0, 0, 1]","[1, 1, 2]",False
11,11,NAS,NYI,0,1,2,6,-125,115,5,5,5,5,0,0,"[0, 1, 1]","[1, 2, 3]",True
11,11,NYI,NAS,1,0,6,2,115,-125,5,5,5,5,0,0,"[1, 2, 3]","[0, 1, 1]",False
9,12,MIN,PIT,1,1,2,1,-102,-108,3,5,7,4,0,0,"[1, 0, 1]","[1, 0, 0]",True
12,9,PIT,MIN,1,1,1,2,-108,-102,7,4,3,5,0,0,"[1, 0, 0]","[1, 0, 1]",False
11,12,COL,CHI,0,0,6,3,105,-115,5,5,5,6,0,0,"[3, 2, 1]","[0, 2, 1]",True
12,11,CHI,COL,0,0,3,6,-115,105,5,6,5,5,0,0,"[0, 2, 1]","[3, 2, 1]",False
10,11,EDM,WAS,1,1,2,5,-125,115,3,6,4,6,0,0,"[2, 0, 0]","[1, 1, 3]",True
11,10,WAS,EDM,1,1,5,2,115,-125,4,6,3,6,0,0,"[1, 1, 3]","[2, 0, 0]",False
10,11,CAR,ANA,1,0,3,4,-164,154,4,5,5,5,0,0,"[1, 2, 0, 0, 0]","[2, 0, 1, 0, 1]",True
11,10,ANA,CAR,0,1,4,3,154,-164,5,5,4,5,0,0,"[2, 0, 1, 0, 1]","[1, 2, 0, 0, 0]",False
10,13,WIN,PIT,1,0,7,1,-110,100,4,5,7,5,0,1,"[5, 0, 2]","[0, 1, 0]",True
13,10,PIT,WIN,0,1,1,7,100,-110,7,5,4,5,1,0,"[0, 1, 0]","[5, 0, 2]",False
12,12,CAL,WAS,1,0,2,1,-135,125,5,6,5,6,0,0,"[0, 1, 1]","[0, 0, 1]",True
12,12,WAS,CAL,0,1,1,2,125,-135,5,6,5,6,0,0,"[0, 0, 1]","[0, 1, 1]",False
12,10,NYI,VEG,1,2,6,3,-170,160,6,5,8,1,0,0,"[1, 2, 3]","[2, 0, 1]",True
10,12,VEG,NYI,2,1,3,6,160,-170,8,1,6,5,0,0,"[2, 0, 1]","[1, 2, 3]",False
12,12,PHI,ARI,1,1,3,4,-179,167,6,5,0,11,0,0,"[0, 0, 3, 0]","[2, 0, 1, 1]",True
12,12,ARI,PHI,1,1,4,3,167,-179,0,11,6,5,0,0,"[2, 0, 1, 1]","[0, 0, 3, 0]",False
12,10,CLB,BOS,1,1,4,3,-133,123,7,4,4,5,0,0,"[2, 1, 0, 0, 1]","[0, 1, 2, 0, 0]",True
10,12,BOS,CLB,1,1,3,4,123,-133,4,5,7,4,0,0,"[0, 1, 2, 0, 0]","[2, 1, 0, 0, 1]",False
12,12,OTT,MON,2,1,3,8,-115,105,5,6,3,8,0,0,"[2, 1, 0]","[4, 2, 2]",True
12,12,MON,OTT,1,2,8,3,105,-115,3,8,5,6,0,0,"[4, 2, 2]","[2, 1, 0]",False
11,13,FLA,TB,1,1,5,8,105,-115,4,6,9,3,1,1,"[2, 1, 2]","[3, 3, 2]",True
13,11,TB,FLA,1,1,8,5,-115,105,9,3,4,6,1,1,"[3, 3, 2]","[2, 1, 2]",False
13,12,STL,LA,1,1,4,2,-125,115,9,3,9,2,0,0,"[0, 3, 1]","[0, 2, 0]",True
12,13,LA,STL,1,1,2,4,115,-125,9,2,9,3,0,0,"[0, 2, 0]","[0, 3, 1]",False
11,12,VAN,DAL,3,2,1,2,125,-135,6,4,6,5,0,0,"[0, 0, 1, 0]","[0, 1, 0, 1]",True
12,11,DAL,VAN,2,3,2,1,-135,125,6,5,6,4,0,0,"[0, 1, 0, 1]","[0, 0, 1, 0]",False
11,12,SJ,TOR,1,1,3,2,-115,105,5,5,7,4,0,0,"[0, 1, 2]","[1, 0, 1]",True
12,11,TOR,SJ,1,1,2,3,105,-115,7,4,5,5,0,0,"[1, 0, 1]","[0, 1, 2]",False
13,11,NYR,VEG,2,0,6,4,-215,195,3,9,8,2,0,0,"[1, 1, 4]","[2, 2, 0]",True
11,13,VEG,NYR,0,2,4,6,195,-215,8,2,3,9,0,0,"[2, 2, 0]","[1, 1, 4]",False
13,13,DET,ARI,2,0,5,3,-170,160,5,7,1,11,1,0,"[2, 2, 1]","[0, 1, 2]",True
13,13,ARI,DET,0,2,3,5,160,-170,1,11,5,7,0,1,"[0, 1, 2]","[2, 2, 1]",False
10,11,MIN,WIN,2,1,1,2,-135,125,4,5,5,5,0,1,"[0, 0, 1]","[1, 0, 1]",True
11,10,WIN,MIN,1,2,2,1,125,-135,5,5,4,5,1,0,"[1, 0, 1]","[0, 0, 1]",False
13,13,CHI,PHI,3,1,3,0,-138,128,5,7,6,6,0,0,"[0, 2, 1]","[0, 0, 0]",True
13,13,PHI,CHI,1,3,0,3,128,-138,6,6,5,7,0,0,"[0, 0, 0]","[0, 2, 1]",False
11,14,EDM,PIT,3,2,2,3,-109,-101,3,7,7,6,0,1,"[0, 2, 0]","[0, 2, 1]",True
14,11,PIT,EDM,2,3,3,2,-101,-109,7,6,3,7,1,0,"[0, 2, 1]","[0, 2, 0]",False
12,11,VAN,NJ,1,3,0,2,-124,114,6,5,8,2,0,0,"[0, 0, 0]","[0, 1, 1]",True
11,12,NJ,VAN,3,1,2,0,114,-124,8,2,6,5,0,0,"[0, 1, 1]","[0, 0, 0]",False
12,13,ANA,TOR,2,1,1,3,111,-121,6,5,7,5,0,0,"[1, 0, 0]","[1, 0, 2]",True
13,12,TOR,ANA,1,2,3,1,-121,111,7,5,6,5,0,0,"[1, 0, 2]","[1, 0, 0]",False
12,12,SJ,NAS,1,3,4,1,-135,125,6,5,5,6,0,0,"[1, 2, 1]","[0, 1, 0]",True
12,12,NAS,SJ,3,1,1,4,125,-135,5,6,6,5,0,0,"[0, 1, 0]","[1, 2, 1]",False
11,12,BOS,VEG,2,1,2,1,-201,186,4,6,8,3,0,1,"[0, 1, 1]","[0, 1, 0]",True
12,11,VEG,BOS,1,2,1,2,186,-201,8,3,4,6,1,0,"[0, 1, 0]","[0, 1, 1]",False
13,13,WAS,NYI,3,2,4,3,-132,122,5,7,7,5,0,0,"[2, 1, 1]","[1, 1, 1]",True
13,13,NYI,WAS,2,3,3,4,122,-132,7,5,5,7,0,0,"[1, 1, 1]","[2, 1, 1]",False
13,14,OTT,DET,2,1,3,1,-152,142,5,7,6,7,0,1,"[1, 1, 1]","[0, 0, 1]",True
14,13,DET,OTT,1,2,1,3,142,-152,6,7,5,7,1,0,"[0, 0, 1]","[1, 1, 1]",False
14,14,TB,NYR,2,1,1,2,-159,149,10,3,4,9,0,0,"[0, 1, 0, 0]","[1, 0, 0, 1]",True
14,14,NYR,TB,1,2,2,1,149,-159,4,9,10,3,0,0,"[1, 0, 0, 1]","[0, 1, 0, 0]",False
12,13,FLA,CLB,2,2,3,7,-105,-105,4,7,8,4,0,0,"[1, 2, 0]","[2, 3, 2]",True
13,12,CLB,FLA,2,2,7,3,-105,-105,8,4,4,7,0,0,"[2, 3, 2]","[1, 2, 0]",False
14,14,STL,PHI,2,0,0,2,-180,168,10,3,6,7,0,0,"[0, 0, 0]","[0, 1, 1]",True
14,14,PHI,STL,0,2,2,0,168,-180,6,7,10,3,0,0,"[0, 1, 1]","[0, 0, 0]",False
11,13,MIN,MON,1,2,6,3,-121,111,4,6,4,8,0,0,"[3, 1, 2]","[0, 1, 2]",True
13,11,MON,MIN,2,1,3,6,111,-121,4,8,4,6,0,0,"[0, 1, 2]","[3, 1, 2]",False
12,13,WIN,DAL,1,2,5,2,-102,-108,6,5,7,5,0,0,"[3, 0, 2]","[1, 1, 0]",True
13,12,DAL,WIN,2,1,2,5,-108,-102,7,5,6,5,0,0,"[1, 1, 0]","[3, 0, 2]",False
12,11,COL,CAR,4,3,5,3,111,-121,6,5,4,6,0,0,"[2, 3, 0]","[2, 1, 0]",True
11,12,CAR,COL,3,4,3,5,-121,111,4,6,6,5,0,0,"[2, 1, 0]","[2, 3, 0]",False
13,15,CAL,PIT,3,0,2,1,-130,120,6,6,8,6,0,0,"[0, 0, 1, 1]","[0, 0, 1, 0]",True
15,13,PIT,CAL,0,3,1,2,120,-130,8,6,6,6,0,0,"[0, 0, 1, 0]","[0, 0, 1, 1]",False
14,13,ARI,BUF,1,4,4,5,-111,101,1,12,3,9,0,0,"[1, 0, 3]","[1, 2, 2]",True
13,14,BUF,ARI,4,1,5,4,101,-111,3,9,1,12,0,0,"[1, 2, 2]","[1, 0, 3]",False
13,14,LA,TOR,2,0,5,3,-144,134,9,3,8,5,0,1,"[3, 2, 0]","[0, 2, 1]",True
14,13,TOR,LA,0,2,3,5,134,-144,8,5,9,3,1,0,"[0, 2, 1]","[3, 2, 0]",False
12,12,EDM,NJ,1,1,6,3,-190,171,3,8,9,2,0,0,"[2, 2, 2]","[1, 1, 1]",True
12,12,NJ,EDM,1,1,3,6,171,-190,9,2,3,8,0,0,"[1, 1, 1]","[2, 2, 2]",False
13,13,ANA,NAS,1,1,3,5,-105,-115,6,6,5,7,0,0,"[0, 2, 1]","[2, 2, 1]",True
13,13,NAS,ANA,1,1,5,3,-115,-105,5,7,6,6,0,0,"[2, 2, 1]","[0, 2, 1]",False
14,13,OTT,VEG,1,1,4,5,-192,177,6,7,8,4,0,0,"[0, 2, 2]","[1, 2, 2]",True
13,14,VEG,OTT,1,1,5,4,177,-192,8,4,6,7,0,0,"[1, 2, 2]","[0, 2, 2]",False
15,15,STL,TOR,1,1,6,4,-135,125,10,4,8,6,0,0,"[0, 3, 3]","[1, 0, 3]",True
15,15,TOR,STL,1,1,4,6,125,-135,8,6,10,4,0,0,"[1, 0, 3]","[0, 3, 3]",False
13,14,WIN,MON,1,1,4,5,-125,115,7,5,4,9,0,0,"[1, 1, 2, 0]","[1, 1, 2, 1]",True
14,13,MON,WIN,1,1,5,4,115,-125,4,9,7,5,0,0,"[1, 1, 2, 1]","[1, 1, 2, 0]",False
12,14,BOS,WAS,1,1,2,3,-115,105,5,6,6,7,0,0,"[0, 1, 1]","[2, 1, 0]",True
14,12,WAS,BOS,1,1,3,2,105,-115,6,7,5,6,0,0,"[2, 1, 0]","[0, 1, 1]",False
15,14,TB,CLB,1,1,5,4,-125,115,10,4,9,4,1,0,"[2, 2, 0, 0, 1]","[2, 0, 2, 0, 0]",True
14,15,CLB,TB,1,1,4,5,115,-125,9,4,10,4,0,1,"[2, 0, 2, 0, 0]","[2, 2, 0, 0, 1]",False
13,15,FLA,NYR,1,1,4,5,-111,101,4,8,5,9,0,0,"[0, 2, 2, 0]","[0, 2, 2, 1]",True
15,13,NYR,FLA,1,1,5,4,101,-111,5,9,4,8,0,0,"[0, 2, 2, 1]","[0, 2, 2, 0]",False
15,13,PHI,COL,1,1,4,5,-170,160,7,7,7,5,0,0,"[0, 2, 2, 0, 0]","[1, 2, 1, 0, 1]",True
13,15,COL,PHI,1,1,5,4,160,-170,7,5,7,7,0,0,"[1, 2, 1, 0, 1]","[0, 2, 2, 0, 0]",False
14,14,DAL,BUF,1,1,5,1,-190,175,7,6,4,9,0,0,"[4, 1, 0]","[0, 1, 0]",True
14,14,BUF,DAL,1,1,1,5,175,-190,4,9,7,6,0,0,"[0, 1, 0]","[4, 1, 0]",False
12,14,MIN,CHI,1,2,0,2,-125,115,5,6,6,7,1,0,"[0, 0, 0]","[0, 0, 2]",True
14,12,CHI,MIN,2,1,2,0,115,-125,6,7,5,6,0,1,"[0, 0, 2]","[0, 0, 0]",False
15,12,ARI,CAR,1,1,2,1,140,-150,1,13,4,7,0,0,"[0, 1, 0, 0, 1]","[0, 0, 1, 0, 0]",True
12,15,CAR,ARI,1,1,1,2,-150,140,4,7,1,13,0,0,"[0, 0, 1, 0, 0]","[0, 1, 0, 0, 1]",False
13,16,VAN,PIT,2,1,4,2,115,-125,6,6,8,7,0,0,"[1, 1, 2]","[1, 0, 1]",True
16,13,PIT,VAN,1,2,2,4,-125,115,8,7,6,6,0,0,"[1, 0, 1]","[1, 1, 2]",False
14,14,LA,NAS,1,0,3,4,-150,130,10,3,6,7,0,0,"[0, 0, 3, 0]","[2, 1, 0, 1]",True
14,14,NAS,LA,0,1,4,3,130,-150,6,7,10,3,0,0,"[2, 1, 0, 1]","[0, 0, 3, 0]",False
13,14,SJ,ANA,2,0,2,1,-180,165,7,5,6,7,0,0,"[0, 0, 1, 0, 1]","[1, 0, 0, 0, 0]",True
14,13,ANA,SJ,0,2,1,2,165,-180,6,7,7,5,0,0,"[1, 0, 0, 0, 0]","[0, 0, 1, 0, 1]",False
13,15,EDM,DET,1,2,0,4,-200,170,4,8,6,8,0,0,"[0, 0, 0]","[2, 1, 1]",True
15,13,DET,EDM,2,1,4,0,170,-200,6,8,4,8,0,0,"[2, 1, 1]","[0, 0, 0]",False
14,14,NYI,COL,2,0,6,4,-235,202,7,6,8,5,0,0,"[2, 3, 1]","[0, 2, 2]",True
14,14,COL,NYI,0,2,4,6,202,-235,8,5,7,6,0,0,"[0, 2, 2]","[2, 3, 1]",False
15,15,CHI,MON,0,0,0,2,-140,120,7,7,5,9,1,0,"[0, 0, 0]","[0, 0, 2]",True
15,15,MON,CHI,0,0,2,0,120,-140,5,9,7,7,0,1,"[0, 0, 2]","[0, 0, 0]",False
14,13,CAL,NJ,2,1,5,4,-175,158,7,6,9,3,0,0,"[1, 2, 1, 0, 1]","[1, 2, 1, 0, 0]",True
13,14,NJ,CAL,1,2,4,5,158,-175,9,3,7,6,0,0,"[1, 2, 1, 0, 0]","[1, 2, 1, 0, 1]",False
13,13,BOS,MIN,1,1,5,3,-102,-108,5,7,5,7,0,0,"[2, 2, 1]","[1, 0, 2]",True
13,13,MIN,BOS,1,1,3,5,-108,-102,5,7,5,7,0,0,"[1, 0, 2]","[2, 2, 1]",False
16,14,TOR,VEG,1,1,4,3,-190,175,8,7,9,4,0,0,"[3, 0, 0, 0, 1]","[1, 1, 1, 0, 0]",True
14,16,VEG,TOR,1,1,3,4,175,-190,9,4,8,7,0,0,"[1, 1, 1, 0, 0]","[3, 0, 0, 0, 1]",False
16,15,NYR,CLB,1,1,5,3,100,-110,6,9,9,5,0,1,"[0, 1, 4]","[0, 2, 1]",True
15,16,CLB,NYR,1,1,3,5,-110,100,9,5,6,9,1,0,"[0, 2, 1]","[0, 1, 4]",False
15,16,WAS,ARI,1,1,3,2,-210,190,7,7,2,13,0,0,"[1, 1, 0, 1]","[2, 0, 0, 0]",True
16,15,ARI,WAS,1,1,2,3,190,-210,2,13,7,7,0,0,"[2, 0, 0, 0]","[1, 1, 0, 1]",False
15,14,DAL,WIN,1,1,1,4,-139,129,8,6,7,6,0,1,"[0, 1, 0]","[3, 0, 1]",True
14,15,WIN,DAL,1,1,4,1,129,-139,7,6,8,6,1,0,"[3, 0, 1]","[0, 1, 0]",False
14,16,VAN,DET,1,0,2,3,-155,145,7,6,7,8,1,0,"[0, 0, 2]","[1, 1, 1]",True
16,14,DET,VAN,0,1,3,2,145,-155,7,8,7,6,0,1,"[1, 1, 1]","[0, 0, 2]",False
15,16,BUF,WAS,2,0,3,1,-105,-105,4,10,8,7,0,0,"[0, 1, 2]","[0, 1, 0]",True
16,15,WAS,BUF,0,2,1,3,-105,-105,8,7,4,10,0,0,"[0, 1, 0]","[0, 1, 2]",False
14,16,NJ,STL,1,2,1,3,117,-127,9,4,11,4,0,0,"[1, 0, 0]","[0, 1, 2]",True
16,14,STL,NJ,2,1,3,1,-127,117,11,4,9,4,0,0,"[0, 1, 2]","[1, 0, 0]",False
