season,t:game number,to:game number,t:abbreviation,to:abbreviation,t:rest,to:rest,t:goals,to:goals,shoot out,t:line,to:line,t:wins,to:wins,t:losses,to:losses,t:matchup wins,t:matchup losses,H,t.period.scores0,t.period.scores1,t.period.scores2,t.period.scores3,t.period.scores4,to.period.scores0,to.period.scores1,to.period.scores2,to.period.scores3,to.period.scores4
2011.0,65.0,65.0,PHO,CLB,1,1,2,5,-,-229,209,33.0,19.0,31.0,45.0,0.0,1.0,True,0,2,0,-,-,1,1,3,-,-
2011.0,65.0,65.0,CLB,PHO,1,1,5,2,-,209,-229,19.0,33.0,45.0,31.0,1.0,0.0,False,1,1,3,-,-,0,2,0,-,-
2011.0,66.0,64.0,COL,PIT,1,2,1,5,-,111,-120,33.0,37.0,32.0,26.0,0.0,1.0,True,0,0,1,-,-,2,2,1,-,-
2011.0,64.0,66.0,PIT,COL,2,1,5,1,-,-120,111,37.0,33.0,26.0,32.0,1.0,0.0,False,2,2,1,-,-,0,0,1,-,-
2011.0,66.0,65.0,VAN,BUF,1,1,3,5,-,-200,183,41.0,29.0,24.0,35.0,0.0,0.0,True,0,1,2,-,-,3,0,2,-,-
2011.0,65.0,66.0,BUF,VAN,1,1,5,3,-,183,-200,29.0,41.0,35.0,24.0,0.0,0.0,False,3,0,2,-,-,0,1,2,-,-
2011.0,65.0,66.0,LA,ANA,3,0,4,2,-,-144,133,29.0,28.0,35.0,37.0,3.0,1.0,True,1,2,1,-,-,1,1,0,-,-
2011.0,66.0,65.0,ANA,LA,0,3,2,4,-,133,-144,28.0,29.0,37.0,35.0,1.0,3.0,False,1,1,0,-,-,1,2,1,-,-
2011.0,64.0,66.0,SJ,STL,1,1,1,3,-,-111,103,33.0,40.0,30.0,25.0,0.0,3.0,True,1,0,0,-,-,2,1,0,-,-
2011.0,66.0,64.0,STL,SJ,1,1,3,1,-,103,-111,40.0,33.0,25.0,30.0,3.0,0.0,False,2,1,0,-,-,1,0,0,-,-
2011.0,66.0,65.0,NYI,NJ,0,1,1,0,-,136,-147,27.0,36.0,38.0,28.0,1.0,1.0,True,0,1,0,-,-,0,0,0,-,-
2011.0,65.0,66.0,NJ,NYI,1,0,0,1,-,-147,136,36.0,27.0,28.0,38.0,1.0,1.0,False,0,0,0,-,-,0,1,0,-,-
2011.0,64.0,64.0,NYR,BOS,1,0,4,3,-,-133,123,41.0,38.0,22.0,25.0,2.0,0.0,True,2,0,2,-,-,1,1,1,-,-
2011.0,64.0,64.0,BOS,NYR,0,1,3,4,-,123,-133,38.0,41.0,25.0,22.0,0.0,2.0,False,1,1,1,-,-,2,0,2,-,-
2011.0,66.0,67.0,DET,CHI,1,1,1,2,-,-149,137,43.0,35.0,22.0,31.0,2.0,2.0,True,1,0,0,-,-,1,1,0,-,-
2011.0,67.0,66.0,CHI,DET,1,1,2,1,-,137,-149,35.0,43.0,31.0,22.0,2.0,2.0,False,1,1,0,-,-,1,0,0,-,-
2011.0,65.0,67.0,FLA,OTT,0,1,4,2,-,104,-113,30.0,34.0,34.0,32.0,0.0,3.0,True,0,3,1,-,-,2,0,0,-,-
2011.0,67.0,65.0,OTT,FLA,1,0,2,4,-,-113,104,34.0,30.0,32.0,34.0,3.0,0.0,False,2,0,0,-,-,0,3,1,-,-
2011.0,66.0,66.0,CAL,DAL,1,1,2,3,1,-110,102,29.0,34.0,36.0,31.0,0.0,1.0,True,0,1,1,0,-,0,2,0,1,-
2011.0,66.0,66.0,DAL,CAL,1,1,3,2,1,102,-110,34.0,29.0,31.0,36.0,1.0,0.0,False,0,2,0,1,-,0,1,1,0,-
2011.0,65.0,64.0,WAS,PHI,1,2,0,1,-,-101,-107,32.0,35.0,32.0,28.0,1.0,1.0,True,0,0,0,-,-,0,1,0,-,-
2011.0,64.0,65.0,PHI,WAS,2,1,1,0,-,-107,-101,35.0,32.0,28.0,32.0,1.0,1.0,False,0,1,0,-,-,0,0,0,-,-
2011.0,66.0,67.0,MIN,COL,1,0,0,2,-,107,-116,28.0,33.0,37.0,33.0,3.0,1.0,True,0,0,0,-,-,2,0,0,-,-
2011.0,67.0,66.0,COL,MIN,0,1,2,0,-,-116,107,33.0,28.0,33.0,37.0,1.0,3.0,False,2,0,0,-,-,0,0,0,-,-
2011.0,65.0,66.0,PIT,PHO,1,1,2,1,-,-163,150,38.0,33.0,26.0,32.0,0.0,0.0,True,2,0,0,-,-,0,0,1,-,-
2011.0,66.0,65.0,PHO,PIT,1,1,1,2,-,150,-163,33.0,38.0,32.0,26.0,0.0,0.0,False,0,0,1,-,-,2,0,0,-,-
2011.0,67.0,66.0,WIN,BUF,3,1,3,1,-,-113,104,31.0,30.0,35.0,35.0,2.0,1.0,True,1,0,2,-,-,0,1,0,-,-
2011.0,66.0,67.0,BUF,WIN,1,3,1,3,-,104,-113,30.0,31.0,35.0,35.0,1.0,2.0,False,0,1,0,-,-,1,0,2,-,-
2011.0,67.0,65.0,ANA,EDM,1,2,4,2,-,-170,156,28.0,25.0,38.0,39.0,1.0,0.0,True,1,0,3,-,-,0,1,1,-,-
2011.0,65.0,67.0,EDM,ANA,2,1,2,4,-,156,-170,25.0,28.0,39.0,38.0,0.0,1.0,False,0,1,1,-,-,1,0,3,-,-
2011.0,66.0,65.0,TOR,BOS,2,1,4,5,-,117,-127,30.0,38.0,35.0,26.0,0.0,4.0,True,1,2,1,-,-,1,4,0,-,-
2011.0,65.0,66.0,BOS,TOR,1,2,5,4,-,-127,117,38.0,30.0,26.0,35.0,4.0,0.0,False,1,4,0,-,-,1,2,1,-,-
2011.0,66.0,65.0,NJ,NYR,1,1,4,1,-,110,-119,36.0,42.0,29.0,22.0,2.0,2.0,True,1,0,3,-,-,0,1,0,-,-
2011.0,65.0,66.0,NYR,NJ,1,1,1,4,-,-119,110,42.0,36.0,22.0,29.0,2.0,2.0,False,0,1,0,-,-,1,0,3,-,-
2011.0,65.0,67.0,PHI,DET,1,1,3,2,-,-125,115,36.0,43.0,28.0,23.0,0.0,1.0,True,2,1,0,-,-,1,0,1,-,-
2011.0,67.0,65.0,DET,PHI,1,1,2,3,-,115,-125,43.0,36.0,23.0,28.0,1.0,0.0,False,1,0,1,-,-,2,1,0,-,-
2011.0,66.0,66.0,WAS,CAR,1,2,3,4,-,-141,130,32.0,24.0,33.0,41.0,3.0,2.0,True,1,1,1,0,-,0,2,1,1,-
2011.0,66.0,66.0,CAR,WAS,2,1,4,3,-,130,-141,24.0,32.0,41.0,33.0,2.0,3.0,False,0,2,1,1,-,1,1,1,0,-
2011.0,66.0,67.0,CLB,PHO,2,0,3,2,-,123,-133,20.0,33.0,45.0,33.0,2.0,0.0,True,2,1,0,-,-,1,1,0,-,-
2011.0,67.0,66.0,PHO,CLB,0,2,2,3,-,-133,123,33.0,20.0,33.0,45.0,0.0,2.0,False,1,1,0,-,-,2,1,0,-,-
2011.0,66.0,68.0,TB,OTT,2,1,3,7,-,105,-114,31.0,34.0,34.0,33.0,0.0,3.0,True,0,2,1,-,-,3,1,3,-,-
2011.0,68.0,66.0,OTT,TB,1,2,7,3,-,-114,105,34.0,31.0,33.0,34.0,3.0,0.0,False,3,1,3,-,-,0,2,1,-,-
2011.0,67.0,68.0,STL,CHI,2,1,5,1,-,-159,146,41.0,36.0,25.0,31.0,1.0,2.0,True,2,1,2,-,-,0,0,1,-,-
2011.0,68.0,67.0,CHI,STL,1,2,1,5,-,146,-159,36.0,41.0,31.0,25.0,2.0,1.0,False,0,0,1,-,-,2,1,2,-,-
2011.0,66.0,66.0,NAS,LA,2,2,4,5,-,-130,120,38.0,30.0,27.0,35.0,1.0,1.0,True,1,2,1,-,-,2,1,2,-,-
2011.0,66.0,66.0,LA,NAS,2,2,5,4,-,120,-130,30.0,38.0,35.0,27.0,1.0,1.0,False,2,1,2,-,-,1,2,1,-,-
2011.0,68.0,67.0,COL,MIN,1,1,7,1,-,-169,156,34.0,28.0,33.0,38.0,2.0,3.0,True,1,4,2,-,-,0,0,1,-,-
2011.0,67.0,68.0,MIN,COL,1,1,1,7,-,156,-169,28.0,34.0,38.0,33.0,3.0,2.0,False,0,0,1,-,-,1,4,2,-,-
2011.0,67.0,67.0,CAL,MON,1,2,5,4,-,-149,137,29.0,25.0,37.0,41.0,1.0,0.0,True,2,2,1,-,-,1,1,2,-,-
2011.0,67.0,67.0,MON,CAL,2,1,4,5,-,137,-149,25.0,29.0,41.0,37.0,0.0,1.0,False,1,1,2,-,-,2,2,1,-,-
2011.0,67.0,67.0,VAN,DAL,2,1,2,5,-,-199,182,41.0,35.0,25.0,31.0,0.0,1.0,True,0,1,1,-,-,0,2,3,-,-
2011.0,67.0,67.0,DAL,VAN,1,2,5,2,-,182,-199,35.0,41.0,31.0,25.0,1.0,0.0,False,0,2,3,-,-,0,1,1,-,-
2011.0,65.0,66.0,SJ,EDM,2,0,2,3,1,-228,208,33.0,25.0,31.0,40.0,1.0,1.0,True,1,1,0,0,-,1,1,0,1,-
2011.0,66.0,65.0,EDM,SJ,0,2,3,2,1,208,-228,25.0,33.0,40.0,31.0,1.0,1.0,False,1,1,0,1,-,1,1,0,0,-
2011.0,67.0,67.0,BUF,CAR,1,0,3,2,-,-170,156,30.0,25.0,36.0,41.0,1.0,2.0,True,0,2,0,1,-,1,1,0,0,-
2011.0,67.0,67.0,CAR,BUF,0,1,2,3,-,156,-170,25.0,30.0,41.0,36.0,2.0,1.0,False,1,1,0,0,-,0,2,0,1,-
2011.0,66.0,67.0,PIT,TOR,1,0,3,2,-,-207,190,39.0,30.0,26.0,36.0,1.0,2.0,True,0,1,2,-,-,0,2,0,-,-
2011.0,67.0,66.0,TOR,PIT,0,1,2,3,-,190,-207,30.0,39.0,36.0,26.0,2.0,1.0,False,0,2,0,-,-,0,1,2,-,-
2011.0,66.0,68.0,BOS,BUF,1,0,3,1,-,-204,187,39.0,31.0,26.0,36.0,2.0,2.0,True,0,1,2,-,-,1,0,0,-,-
2011.0,68.0,66.0,BUF,BOS,0,1,1,3,-,187,-204,31.0,39.0,36.0,26.0,2.0,2.0,False,1,0,0,-,-,0,1,2,-,-
2011.0,67.0,67.0,NJ,NYI,1,3,5,1,-,-161,148,37.0,28.0,29.0,38.0,1.0,2.0,True,1,1,3,-,-,0,1,0,-,-
2011.0,67.0,67.0,NYI,NJ,3,1,1,5,-,148,-161,28.0,37.0,38.0,29.0,2.0,1.0,False,0,1,0,-,-,1,1,3,-,-
2011.0,66.0,66.0,PHI,FLA,1,3,5,0,-,-142,131,37.0,31.0,28.0,34.0,2.0,0.0,True,1,2,2,-,-,0,0,0,-,-
2011.0,66.0,66.0,FLA,PHI,3,1,0,5,-,131,-142,31.0,37.0,34.0,28.0,0.0,2.0,False,0,0,0,-,-,1,2,2,-,-
2011.0,67.0,67.0,WAS,TB,1,1,3,2,-,-169,156,32.0,31.0,34.0,35.0,2.0,2.0,True,1,0,1,1,-,0,2,0,0,-
2011.0,67.0,67.0,TB,WAS,1,1,2,3,-,156,-169,31.0,32.0,35.0,34.0,2.0,2.0,False,0,2,0,0,-,1,0,1,1,-
2011.0,67.0,67.0,CLB,LA,1,1,3,1,-,142,-154,21.0,31.0,45.0,35.0,1.0,2.0,True,2,1,0,-,-,1,0,0,-,-
2011.0,67.0,67.0,LA,CLB,1,1,1,3,-,-154,142,31.0,21.0,35.0,45.0,2.0,1.0,False,1,0,0,-,-,2,1,0,-,-
2011.0,69.0,66.0,OTT,NYR,1,1,4,1,-,102,-110,35.0,42.0,33.0,23.0,2.0,1.0,True,2,0,2,-,-,1,0,0,-,-
2011.0,66.0,69.0,NYR,OTT,1,1,1,4,-,-110,102,42.0,35.0,23.0,33.0,1.0,2.0,False,1,0,0,-,-,2,0,2,-,-
2011.0,68.0,68.0,STL,ANA,1,2,3,1,-,-157,145,42.0,29.0,25.0,38.0,1.0,1.0,True,0,1,2,-,-,0,1,0,-,-
2011.0,68.0,68.0,ANA,STL,2,1,1,3,-,145,-157,29.0,42.0,38.0,25.0,1.0,1.0,False,0,1,0,-,-,0,1,2,-,-
2011.0,67.0,69.0,NAS,COL,1,1,4,2,-,-157,145,38.0,35.0,28.0,33.0,2.0,0.0,True,2,1,1,-,-,1,0,1,-,-
2011.0,69.0,67.0,COL,NAS,1,1,2,4,-,145,-157,35.0,38.0,33.0,28.0,0.0,2.0,False,1,0,1,-,-,2,1,1,-,-
2011.0,68.0,66.0,DAL,SJ,1,1,4,3,1,110,-119,36.0,33.0,31.0,32.0,0.0,3.0,True,0,1,2,1,-,0,1,2,0,-
2011.0,66.0,68.0,SJ,DAL,1,1,3,4,1,-119,110,33.0,36.0,32.0,31.0,3.0,0.0,False,0,1,2,0,-,0,1,2,1,-
2011.0,68.0,68.0,PHO,MIN,1,1,2,3,1,-204,187,33.0,28.0,34.0,39.0,1.0,1.0,True,0,0,2,0,-,2,0,0,1,-
2011.0,68.0,68.0,MIN,PHO,1,1,3,2,1,187,-204,28.0,33.0,39.0,34.0,1.0,1.0,False,2,0,0,1,-,0,0,2,0,-
2011.0,67.0,68.0,EDM,MON,1,1,3,5,-,-142,131,26.0,25.0,40.0,42.0,1.0,0.0,True,1,1,1,-,-,1,1,3,-,-
2011.0,68.0,67.0,MON,EDM,1,1,5,3,-,131,-142,25.0,26.0,42.0,40.0,0.0,1.0,False,1,1,3,-,-,1,1,1,-,-
2011.0,68.0,68.0,VAN,WIN,1,2,3,2,-,-185,170,41.0,32.0,26.0,35.0,0.0,0.0,True,0,1,2,-,-,0,1,1,-,-
2011.0,68.0,68.0,WIN,VAN,2,1,2,3,-,170,-185,32.0,41.0,35.0,26.0,0.0,0.0,False,0,1,1,-,-,0,1,2,-,-
2011.0,67.0,67.0,PIT,FLA,1,0,2,1,1,-227,207,40.0,31.0,26.0,35.0,2.0,1.0,True,0,0,1,1,-,0,1,0,0,-
2011.0,67.0,67.0,FLA,PIT,0,1,1,2,1,207,-227,31.0,40.0,35.0,26.0,1.0,2.0,False,0,1,0,0,-,0,0,1,1,-
2011.0,68.0,68.0,DET,LA,2,0,4,3,-,-139,128,43.0,31.0,24.0,36.0,2.0,0.0,True,1,1,2,-,-,2,0,1,-,-
2011.0,68.0,68.0,LA,DET,0,2,3,4,-,128,-139,31.0,43.0,36.0,24.0,0.0,2.0,False,2,0,1,-,-,1,1,2,-,-
2011.0,69.0,67.0,CHI,NYR,2,0,4,3,-,-111,103,36.0,42.0,32.0,24.0,1.0,0.0,True,0,1,3,-,-,1,0,2,-,-
2011.0,67.0,69.0,NYR,CHI,0,2,3,4,-,103,-111,42.0,36.0,24.0,32.0,0.0,1.0,False,1,0,2,-,-,0,1,3,-,-
2011.0,68.0,69.0,CAL,WIN,2,0,5,3,-,-137,126,30.0,32.0,37.0,36.0,0.0,0.0,True,3,1,1,-,-,2,0,1,-,-
2011.0,69.0,68.0,WIN,CAL,0,2,3,5,-,126,-137,32.0,30.0,36.0,37.0,0.0,0.0,False,2,0,1,-,-,3,1,1,-,-
2011.0,67.0,68.0,BOS,WAS,1,1,3,4,-,-197,181,40.0,33.0,26.0,34.0,1.0,1.0,True,1,1,1,-,-,2,2,0,-,-
2011.0,68.0,67.0,WAS,BOS,1,1,4,3,-,181,-197,33.0,40.0,34.0,26.0,1.0,1.0,False,2,2,0,-,-,1,1,1,-,-
2011.0,70.0,68.0,COL,EDM,1,1,3,2,1,-155,143,35.0,26.0,34.0,41.0,2.0,3.0,True,0,2,0,1,-,1,0,1,0,-
2011.0,68.0,70.0,EDM,COL,1,1,2,3,1,143,-155,26.0,35.0,41.0,34.0,3.0,2.0,False,1,0,1,0,-,0,2,0,1,-
2011.0,68.0,67.0,TOR,PHI,2,1,0,1,1,-101,-107,30.0,38.0,37.0,28.0,0.0,2.0,True,0,0,0,0,-,0,0,0,1,-
2011.0,67.0,68.0,PHI,TOR,1,2,1,0,1,-107,-101,38.0,30.0,28.0,37.0,2.0,0.0,False,0,0,0,1,-,0,0,0,0,-
2011.0,70.0,69.0,OTT,BUF,1,1,3,4,1,-148,136,36.0,31.0,33.0,37.0,3.0,2.0,True,1,1,1,0,-,0,2,1,1,-
2011.0,69.0,70.0,BUF,OTT,1,1,4,3,1,136,-148,31.0,36.0,37.0,33.0,2.0,3.0,False,0,2,1,1,-,1,1,1,0,-
2011.0,68.0,68.0,NYI,NJ,1,1,1,2,-,121,-131,28.0,38.0,39.0,29.0,2.0,2.0,True,0,0,1,-,-,0,0,2,-,-
2011.0,68.0,68.0,NJ,NYI,1,1,2,1,-,-131,121,38.0,28.0,29.0,39.0,2.0,2.0,False,0,0,2,-,-,0,0,1,-,-
2011.0,68.0,68.0,TB,CAR,1,2,2,4,-,-106,-102,31.0,25.0,36.0,42.0,3.0,2.0,True,2,0,0,-,-,2,0,2,-,-
2011.0,68.0,68.0,CAR,TB,2,1,4,2,-,-102,-106,25.0,31.0,42.0,36.0,2.0,3.0,False,2,0,2,-,-,2,0,0,-,-
2011.0,69.0,68.0,STL,CLB,1,1,4,1,-,-244,222,43.0,22.0,25.0,45.0,2.0,1.0,True,1,2,1,-,-,0,1,0,-,-
2011.0,68.0,69.0,CLB,STL,1,1,1,4,-,222,-244,22.0,43.0,45.0,25.0,1.0,2.0,False,0,1,0,-,-,1,2,1,-,-
2011.0,68.0,69.0,NAS,DET,1,0,3,2,-,-145,134,39.0,44.0,28.0,24.0,1.0,3.0,True,2,0,1,-,-,1,0,1,-,-
2011.0,69.0,68.0,DET,NAS,0,1,2,3,-,134,-145,44.0,39.0,24.0,28.0,3.0,1.0,False,1,0,1,-,-,2,0,1,-,-
2011.0,69.0,69.0,DAL,ANA,1,1,2,0,-,-115,106,37.0,29.0,31.0,39.0,4.0,1.0,True,0,1,1,-,-,0,0,0,-,-
2011.0,69.0,69.0,ANA,DAL,1,1,0,2,-,106,-115,29.0,37.0,39.0,31.0,1.0,4.0,False,0,0,0,-,-,0,1,1,-,-
2011.0,69.0,67.0,PHO,SJ,1,1,3,0,-,-104,-104,33.0,33.0,35.0,33.0,2.0,1.0,True,0,2,1,-,-,0,0,0,-,-
2011.0,67.0,69.0,SJ,PHO,1,1,0,3,-,-104,-104,33.0,33.0,33.0,35.0,1.0,2.0,False,0,0,0,-,-,0,2,1,-,-
2011.0,69.0,69.0,VAN,MON,1,1,1,4,-,-230,210,42.0,26.0,26.0,42.0,1.0,0.0,True,0,1,0,-,-,0,1,3,-,-
2011.0,69.0,69.0,MON,VAN,1,1,4,1,-,210,-230,26.0,42.0,42.0,26.0,0.0,1.0,False,0,1,3,-,-,0,1,0,-,-
2011.0,69.0,69.0,WAS,TOR,0,0,2,0,-,-149,137,34.0,30.0,34.0,38.0,2.0,1.0,True,1,0,1,-,-,0,0,0,-,-
2011.0,69.0,69.0,TOR,WAS,0,0,0,2,-,137,-149,30.0,34.0,38.0,34.0,1.0,2.0,False,0,0,0,-,-,1,0,1,-,-
2011.0,68.0,69.0,FLA,CAR,1,0,2,0,-,-145,134,31.0,26.0,36.0,42.0,3.0,0.0,True,0,1,1,-,-,0,0,0,-,-
2011.0,69.0,68.0,CAR,FLA,0,1,0,2,-,134,-145,26.0,31.0,42.0,36.0,0.0,3.0,False,0,0,0,-,-,0,1,1,-,-
2011.0,69.0,70.0,CLB,STL,0,0,1,2,-,160,-174,22.0,44.0,46.0,25.0,1.0,3.0,True,0,1,0,-,-,0,1,1,-,-
2011.0,70.0,69.0,STL,CLB,0,0,2,1,-,-174,160,44.0,22.0,25.0,46.0,3.0,1.0,False,0,1,1,-,-,0,1,0,-,-
2011.0,69.0,69.0,MIN,CAL,2,1,3,4,-,126,-137,29.0,31.0,39.0,37.0,1.0,3.0,True,0,0,3,-,-,1,0,3,-,-
2011.0,69.0,69.0,CAL,MIN,1,2,4,3,-,-137,126,31.0,29.0,37.0,39.0,3.0,1.0,False,1,0,3,-,-,0,0,3,-,-
2011.0,69.0,68.0,NJ,PHI,0,0,4,1,-,-149,137,39.0,39.0,29.0,28.0,2.0,2.0,True,1,0,3,-,-,0,0,1,-,-
2011.0,68.0,69.0,PHI,NJ,0,0,1,4,-,137,-149,39.0,39.0,28.0,29.0,2.0,2.0,False,0,0,1,-,-,1,0,3,-,-
2011.0,68.0,69.0,NYR,NYI,1,0,4,3,-,-225,206,42.0,28.0,25.0,40.0,3.0,2.0,True,1,1,1,1,-,1,2,0,0,-
2011.0,69.0,68.0,NYI,NYR,0,1,3,4,-,206,-225,28.0,42.0,40.0,25.0,2.0,3.0,False,1,2,0,0,-,1,1,1,1,-
2011.0,70.0,69.0,CHI,LA,1,1,2,3,1,-127,117,37.0,31.0,32.0,37.0,1.0,2.0,True,0,1,1,0,-,1,1,0,1,-
2011.0,69.0,70.0,LA,CHI,1,1,3,2,1,117,-127,31.0,37.0,37.0,32.0,2.0,1.0,False,1,1,0,1,-,0,1,1,0,-
2011.0,68.0,68.0,PIT,BOS,1,0,5,2,-,-150,138,41.0,40.0,26.0,27.0,1.0,1.0,True,3,1,1,-,-,0,2,0,-,-
2011.0,68.0,68.0,BOS,PIT,0,1,2,5,-,138,-150,40.0,41.0,27.0,26.0,1.0,1.0,False,0,2,0,-,-,3,1,1,-,-
2011.0,70.0,70.0,BUF,MON,1,1,3,2,-,-154,142,32.0,27.0,37.0,42.0,3.0,1.0,True,0,1,1,1,-,1,0,1,0,-
2011.0,70.0,70.0,MON,BUF,1,1,2,3,-,142,-154,27.0,32.0,42.0,37.0,1.0,3.0,False,1,0,1,0,-,0,1,1,1,-
2011.0,71.0,70.0,COL,ANA,1,1,3,2,-,-118,109,36.0,29.0,34.0,40.0,2.0,1.0,True,1,0,1,1,-,0,1,1,0,-
2011.0,70.0,71.0,ANA,COL,1,1,2,3,-,109,-118,29.0,36.0,40.0,34.0,1.0,2.0,False,0,1,1,0,-,1,0,1,1,-
2011.0,69.0,68.0,EDM,SJ,1,1,2,3,-,126,-137,26.0,33.0,42.0,34.0,2.0,1.0,True,1,1,0,-,-,1,1,1,-,-
2011.0,68.0,69.0,SJ,EDM,1,1,3,2,-,-137,126,33.0,26.0,34.0,42.0,1.0,2.0,False,1,1,1,-,-,1,1,0,-,-
2011.0,70.0,69.0,PHO,NAS,1,1,4,5,1,100,-108,34.0,40.0,35.0,28.0,2.0,1.0,True,0,2,2,0,-,1,2,1,1,-
2011.0,69.0,70.0,NAS,PHO,1,1,5,4,1,-108,100,40.0,34.0,28.0,35.0,1.0,2.0,False,1,2,1,1,-,0,2,2,0,-
2011.0,70.0,70.0,NYI,WAS,1,1,4,5,1,106,-115,28.0,35.0,41.0,34.0,2.0,1.0,True,2,2,0,0,-,0,2,2,1,-
2011.0,70.0,70.0,WAS,NYI,1,1,5,4,1,-115,106,35.0,28.0,34.0,41.0,1.0,2.0,False,0,2,2,1,-,2,2,0,0,-
2011.0,69.0,70.0,NYR,CAR,1,1,4,2,-,-169,156,43.0,26.0,25.0,43.0,3.0,0.0,True,1,2,1,-,-,0,2,0,-,-
2011.0,70.0,69.0,CAR,NYR,1,1,2,4,-,156,-169,26.0,43.0,43.0,25.0,0.0,3.0,False,0,2,0,-,-,1,2,1,-,-
2011.0,69.0,70.0,PHI,NJ,1,1,3,0,-,-112,104,39.0,40.0,29.0,29.0,2.0,3.0,True,0,1,2,-,-,0,0,0,-,-
2011.0,70.0,69.0,NJ,PHI,1,1,0,3,-,104,-112,40.0,39.0,29.0,29.0,3.0,2.0,False,0,0,0,-,-,0,1,2,-,-
2011.0,69.0,69.0,TB,BOS,2,1,6,1,-,120,-130,31.0,40.0,37.0,28.0,1.0,1.0,True,4,1,1,-,-,0,0,1,-,-
2011.0,69.0,69.0,BOS,TB,1,2,1,6,-,-130,120,40.0,31.0,28.0,37.0,1.0,1.0,False,0,0,1,-,-,4,1,1,-,-
2011.0,69.0,70.0,FLA,TOR,1,1,5,2,-,-128,118,32.0,30.0,36.0,39.0,3.0,0.0,True,1,1,3,-,-,0,1,1,-,-
2011.0,70.0,69.0,TOR,FLA,1,1,2,5,-,118,-128,30.0,32.0,39.0,36.0,0.0,3.0,False,0,1,1,-,-,1,1,3,-,-
2011.0,70.0,70.0,MIN,DAL,1,2,0,1,-,141,-153,29.0,38.0,40.0,31.0,1.0,2.0,True,0,0,0,-,-,0,0,1,-,-
2011.0,70.0,70.0,DAL,MIN,2,1,1,0,-,-153,141,38.0,29.0,31.0,40.0,2.0,1.0,False,0,0,1,-,-,0,0,0,-,-
2011.0,71.0,71.0,CHI,STL,1,1,4,3,1,103,-111,37.0,45.0,33.0,25.0,2.0,2.0,True,1,1,1,1,-,3,0,0,0,-
2011.0,71.0,71.0,STL,CHI,1,1,3,4,1,-111,103,45.0,37.0,25.0,33.0,2.0,2.0,False,3,0,0,0,-,1,1,1,1,-
2011.0,70.0,69.0,CAL,SJ,1,0,3,2,-,106,-115,32.0,34.0,37.0,34.0,1.0,2.0,True,0,2,0,1,-,1,0,1,0,-
2011.0,69.0,70.0,SJ,CAL,0,1,2,3,-,-115,106,34.0,32.0,34.0,37.0,2.0,1.0,False,1,0,1,0,-,0,2,0,1,-
2011.0,70.0,70.0,LA,DET,1,2,5,2,-,-126,116,32.0,44.0,37.0,25.0,0.0,3.0,True,2,1,2,-,-,0,1,1,-,-
2011.0,70.0,70.0,DET,LA,2,1,2,5,-,116,-126,44.0,32.0,25.0,37.0,3.0,0.0,False,0,1,1,-,-,2,1,2,-,-
2011.0,71.0,72.0,BUF,COL,1,1,4,5,1,-130,120,33.0,37.0,37.0,34.0,0.0,0.0,True,2,1,1,0,-,2,1,1,1,-
2011.0,72.0,71.0,COL,BUF,1,1,5,4,1,120,-130,37.0,33.0,34.0,37.0,0.0,0.0,False,2,1,1,1,-,2,1,1,0,-
2011.0,71.0,71.0,MON,OTT,1,3,3,2,1,121,-131,27.0,36.0,43.0,34.0,2.0,1.0,True,1,0,1,1,-,1,0,1,0,-
2011.0,71.0,71.0,OTT,MON,3,1,2,3,1,-131,121,36.0,27.0,34.0,43.0,1.0,2.0,False,1,0,1,0,-,1,0,1,1,-
2011.0,70.0,71.0,WIN,DAL,4,0,5,2,-,-135,125,32.0,39.0,37.0,31.0,0.0,0.0,True,1,4,0,-,-,0,1,1,-,-
2011.0,71.0,70.0,DAL,WIN,0,4,2,5,-,125,-135,39.0,32.0,31.0,37.0,0.0,0.0,False,0,1,1,-,-,1,4,0,-,-
2011.0,70.0,70.0,EDM,CLB,1,2,3,0,-,-154,142,26.0,22.0,43.0,47.0,1.0,1.0,True,0,2,1,-,-,0,0,0,-,-
2011.0,70.0,70.0,CLB,EDM,2,1,0,3,-,142,-154,22.0,26.0,47.0,43.0,1.0,1.0,False,0,0,0,-,-,0,2,1,-,-
2011.0,70.0,71.0,VAN,PHO,3,1,4,5,-,-185,170,42.0,34.0,27.0,36.0,2.0,1.0,True,2,1,1,-,-,2,2,1,-,-
2011.0,71.0,70.0,PHO,VAN,1,3,5,4,-,170,-185,34.0,42.0,36.0,27.0,1.0,2.0,False,2,2,1,-,-,2,1,1,-,-
2011.0,71.0,71.0,ANA,DET,1,0,4,0,-,-118,109,29.0,44.0,41.0,26.0,0.0,3.0,True,0,3,1,-,-,0,0,0,-,-
2011.0,71.0,71.0,DET,ANA,0,1,0,4,-,109,-118,44.0,29.0,26.0,41.0,3.0,0.0,False,0,0,0,-,-,0,3,1,-,-
2011.0,71.0,73.0,NJ,COL,1,0,1,0,1,-166,153,40.0,38.0,30.0,34.0,0.0,1.0,True,0,0,0,1,-,0,0,0,0,-
2011.0,73.0,71.0,COL,NJ,0,1,0,1,1,153,-166,38.0,40.0,34.0,30.0,1.0,0.0,False,0,0,0,0,-,0,0,0,1,-
2011.0,71.0,70.0,NYI,PHI,1,1,2,3,-,120,-130,28.0,40.0,42.0,29.0,2.0,3.0,True,0,0,2,-,-,2,1,0,-,-
