game_num,abbrev,opp_abbrev,goals,opp_goals,line,opp_line,wins,losses,matchup_wins,matchup_losses,period_scores,opp_period_scores,home_ind
25,MIN,VEG,4,2,-160,150,11,13,0,0,"[0, 1, 3]","[0, 0, 2]",TRUE
25,CHI,DAL,3,4,-140,130,12,12,0,0,"[1, 1, 1, 0]","[2, 1, 0, 1]",TRUE
25,DAL,CHI,4,3,130,-140,13,11,0,0,"[2, 1, 0, 1]","[1, 1, 1, 0]",FALSE
25,CAL,ARI,3,0,-190,175,13,11,0,0,"[0, 1, 2]","[0, 0, 0]",TRUE
25,NYI,OTT,5,6,-138,128,15,9,1,0,"[2, 3, 0]","[3, 2, 1]",TRUE
25,FLA,SJ,1,2,-108,-102,10,14,1,0,"[1, 0, 0]","[0, 1, 1]",TRUE
25,VEG,WIN,4,7,183,-198,15,9,1,0,"[2, 0, 2]","[1, 1, 5]",FALSE
25,NJ,COL,2,1,-105,-105,14,10,1,0,"[0, 1, 1]","[0, 1, 0]",FALSE
25,SJ,TB,2,5,150,-160,14,10,0,1,"[1, 0, 1]","[0, 1, 4]",FALSE
25,CAR,FLA,3,2,-140,130,10,14,1,0,"[1, 0, 1, 1]","[0, 0, 2, 0]",TRUE
25,OTT,WIN,0,5,153,-170,9,15,0,0,"[0, 0, 0]","[2, 3, 0]",FALSE
25,COL,DAL,2,7,-110,-110,12,12,2,1,"[0, 2, 0]","[2, 2, 3]",TRUE
25,BOS,NAS,3,5,105,-115,12,12,1,0,"[0, 1, 2]","[2, 2, 1]",FALSE
26,ARI,VEG,2,4,104,-114,6,19,0,2,"[0, 0, 2]","[0, 3, 1]",TRUE
26,PIT,PHI,5,4,-137,127,12,13,0,0,"[1, 0, 3, 1]","[0, 3, 1, 0]",TRUE
26,TOR,CAL,4,1,105,-115,15,10,0,0,"[1, 1, 2]","[0, 0, 1]",FALSE
26,MON,OTT,2,1,-150,140,10,15,1,0,"[0, 2, 0]","[1, 0, 0]",TRUE
26,WAS,LA,2,5,-125,115,14,11,0,0,"[1, 1, 0]","[1, 2, 2]",TRUE
26,LA,WAS,5,2,115,-125,14,11,0,0,"[1, 2, 2]","[1, 1, 0]",FALSE
26,DET,MON,3,6,-125,105,10,15,0,0,"[2, 0, 1]","[1, 3, 2]",TRUE
26,VAN,NAS,5,3,175,-190,11,14,0,0,"[0, 2, 3]","[0, 3, 0]",FALSE
26,EDM,TOR,4,6,-105,-105,10,15,0,0,"[1, 2, 1]","[3, 1, 2]",TRUE
26,BUF,PIT,0,4,128,-138,6,19,0,1,"[0, 0, 0]","[3, 1, 0]",TRUE
26,NYR,CAR,5,1,-110,100,13,12,1,0,"[0, 2, 3]","[1, 0, 0]",TRUE
26,CLB,ANA,4,2,-200,185,16,9,0,0,"[1, 1, 2]","[1, 1, 0]",TRUE
26,ANA,CLB,2,4,185,-200,11,14,0,0,"[1, 1, 0]","[1, 1, 2]",FALSE
26,STL,LA,1,4,-190,175,17,8,1,0,"[0, 1, 0]","[2, 1, 1]",TRUE
26,WIN,VEG,7,4,-198,183,15,10,0,1,"[1, 1, 5]","[2, 0, 2]",TRUE
26,PHI,BOS,0,3,-113,103,8,17,0,0,"[0, 0, 0]","[1, 2, 0]",TRUE
26,MIN,STL,2,1,-115,105,12,13,0,1,"[1, 0, 0, 1]","[0, 1, 0, 0]",TRUE
26,TB,SJ,5,2,-160,150,17,8,1,0,"[0, 1, 4]","[1, 0, 1]",TRUE
26,NJ,ARI,0,5,-107,-103,15,10,1,0,"[0, 0, 0]","[2, 1, 2]",FALSE
26,NAS,ANA,3,2,-200,185,15,10,1,0,"[0, 1, 1, 0, 1]","[0, 1, 1, 0, 0]",TRUE
26,FLA,CAR,2,3,130,-140,10,15,0,1,"[0, 0, 2, 0]","[1, 0, 1, 1]",FALSE
26,DAL,CHI,3,2,-115,105,14,11,1,0,"[1, 1, 0, 0, 1]","[1, 1, 0, 0, 0]",TRUE
26,CHI,DAL,2,3,105,-115,12,13,0,1,"[1, 1, 0, 0, 0]","[1, 1, 0, 0, 1]",FALSE
26,CAL,EDM,5,7,-141,131,14,11,0,1,"[1, 0, 4]","[3, 2, 2]",TRUE
26,VEG,ARI,3,2,-190,171,15,10,3,0,"[0, 1, 1, 1]","[0, 1, 1, 0]",TRUE
26,SJ,WAS,1,4,100,-110,14,11,0,0,"[0, 1, 0]","[1, 2, 1]",FALSE
26,NYI,FLA,5,4,-113,103,15,10,0,0,"[1, 3, 0, 0, 1]","[1, 2, 1, 0, 0]",FALSE
26,COL,BUF,2,4,-130,120,12,13,0,0,"[0, 1, 1]","[0, 2, 2]",TRUE
26,CAR,VAN,0,3,-120,110,11,14,0,0,"[0, 0, 0]","[0, 2, 1]",FALSE
26,OTT,ANA,0,3,-110,100,9,16,0,0,"[0, 0, 0]","[0, 2, 1]",FALSE
26,BOS,ARI,6,1,-202,187,12,13,1,0,"[1, 2, 3]","[1, 0, 0]",TRUE
27,ARI,EDM,2,3,175,-190,6,20,0,0,"[1, 1, 0, 0]","[1, 0, 1, 1]",FALSE
27,MON,DET,6,3,105,-125,11,15,0,0,"[1, 3, 2]","[2, 0, 1]",FALSE
27,TOR,EDM,6,4,-105,-105,16,10,0,0,"[3, 1, 2]","[1, 2, 1]",FALSE
27,PIT,BUF,4,0,-138,128,13,13,1,0,"[3, 1, 0]","[0, 0, 0]",FALSE
27,LA,STL,4,1,175,-190,15,11,0,1,"[2, 1, 1]","[0, 1, 0]",FALSE
27,STL,MIN,1,2,105,-115,17,9,1,0,"[0, 1, 0, 0]","[1, 0, 0, 1]",FALSE
27,VAN,TOR,2,1,120,-130,12,14,0,0,"[2, 0, 0]","[0, 0, 1]",TRUE
27,DET,MON,1,10,144,-154,10,16,0,1,"[0, 0, 1]","[2, 4, 4]",FALSE
27,BUF,PIT,1,5,202,-222,6,20,0,2,"[0, 0, 1]","[1, 2, 2]",FALSE
27,WAS,CLB,4,3,-130,120,14,12,0,0,"[2, 1, 1]","[0, 2, 1]",TRUE
27,CLB,WAS,3,4,120,-130,17,9,0,0,"[0, 2, 1]","[2, 1, 1]",FALSE
27,ANA,NAS,2,3,185,-200,11,15,0,1,"[0, 1, 1, 0, 0]","[0, 1, 1, 0, 1]",FALSE
27,EDM,CAL,7,5,131,-141,10,16,1,0,"[3, 2, 2]","[1, 0, 4]",FALSE
27,CHI,LA,1,3,-110,-110,12,14,0,0,"[0, 0, 1]","[0, 0, 3]",TRUE
27,WIN,OTT,5,0,-170,153,16,10,0,0,"[2, 3, 0]","[0, 0, 0]",TRUE
27,DAL,COL,7,2,-110,-110,15,11,1,2,"[2, 2, 3]","[0, 2, 0]",FALSE
27,FLA,NYI,4,5,103,-113,10,16,0,0,"[1, 2, 1, 0, 0]","[1, 3, 0, 0, 1]",TRUE
27,NAS,BOS,5,3,-115,105,16,10,0,1,"[2, 2, 1]","[0, 1, 2]",TRUE
27,CAL,PHI,2,5,-140,130,14,12,1,0,"[1, 1, 0]","[1, 3, 1]",TRUE
27,PHI,CAL,5,2,130,-140,8,18,0,1,"[1, 3, 1]","[1, 1, 0]",FALSE
27,NYR,PIT,4,3,150,-160,14,12,0,1,"[1, 2, 1]","[1, 1, 1]",FALSE
27,NJ,CLB,4,1,170,-185,15,11,0,0,"[1, 2, 1]","[1, 0, 0]",FALSE
27,TB,NYI,6,2,-185,170,18,8,0,1,"[2, 3, 1]","[0, 2, 0]",TRUE
27,NYI,TB,2,6,170,-185,16,10,1,0,"[0, 2, 0]","[2, 3, 1]",FALSE
27,VEG,ANA,4,3,-155,145,16,10,1,0,"[2, 0, 1, 0, 1]","[0, 3, 0, 0, 0]",TRUE
27,MIN,LA,2,5,120,-130,13,13,0,0,"[0, 2, 0]","[0, 1, 4]",FALSE
27,COL,TB,2,5,200,-220,12,14,0,0,"[2, 0, 0]","[2, 1, 2]",FALSE
27,OTT,LA,3,4,168,-180,9,17,0,1,"[1, 1, 1, 0]","[1, 1, 1, 1]",FALSE
27,SJ,CAR,5,4,-125,115,14,12,0,0,"[0, 2, 2, 1]","[3, 1, 0, 0]",TRUE
27,CAR,SJ,4,5,115,-125,11,15,0,0,"[3, 1, 0, 0]","[0, 2, 2, 1]",FALSE
27,BOS,NYI,3,1,-150,140,13,13,0,0,"[0, 1, 2]","[0, 0, 1]",TRUE
28,ARI,CAL,0,3,175,-190,6,21,0,0,"[0, 0, 0]","[0, 1, 2]",FALSE
28,TOR,VAN,1,2,-130,120,17,10,0,0,"[0, 0, 1]","[2, 0, 0]",FALSE
28,MON,DET,10,1,-154,144,12,15,1,0,"[2, 4, 4]","[0, 0, 1]",TRUE
28,PIT,BUF,5,1,-222,202,14,13,2,0,"[1, 2, 2]","[0, 0, 1]",TRUE
28,LA,CHI,3,1,-110,-110,16,11,0,0,"[0, 0, 3]","[0, 0, 1]",FALSE
28,WAS,SJ,4,1,-110,100,15,12,0,0,"[1, 2, 1]","[0, 1, 0]",TRUE
28,CLB,NJ,1,4,-185,170,17,10,0,0,"[1, 0, 0]","[1, 2, 1]",TRUE
28,STL,MON,4,3,100,-110,17,10,0,0,"[1, 2, 1]","[1, 1, 1]",FALSE
28,DET,WIN,5,1,128,-138,10,17,0,0,"[2, 0, 3]","[0, 1, 0]",TRUE
28,WIN,DET,1,5,-138,128,17,10,0,0,"[0, 1, 0]","[2, 0, 3]",FALSE
28,DAL,NAS,2,5,-155,145,16,11,0,1,"[0, 0, 2]","[1, 4, 0]",TRUE
28,NAS,DAL,5,2,145,-155,17,10,1,0,"[1, 4, 0]","[0, 0, 2]",FALSE
28,BUF,COL,4,2,120,-130,6,21,0,0,"[0, 2, 2]","[0, 1, 1]",FALSE
28,VAN,CAR,3,0,110,-120,13,14,0,0,"[0, 2, 1]","[0, 0, 0]",TRUE
28,ANA,VEG,3,4,145,-155,11,16,0,1,"[0, 3, 0, 0, 0]","[2, 0, 1, 0, 1]",FALSE
28,CAL,TOR,1,2,135,-145,14,13,0,1,"[1, 0, 0, 0, 0]","[0, 1, 0, 0, 1]",FALSE
28,CHI,WAS,2,6,118,-128,12,15,0,0,"[1, 0, 1]","[3, 1, 2]",FALSE
28,EDM,PHI,2,4,-125,115,11,16,0,1,"[0, 1, 1]","[0, 2, 2]",TRUE
28,PHI,EDM,4,2,115,-125,9,18,1,0,"[0, 2, 2]","[0, 1, 1]",FALSE
28,NYI,PIT,3,4,145,-155,16,11,0,0,"[0, 1, 2, 0]","[1, 0, 2, 1]",FALSE
28,TB,COL,5,2,-220,200,19,8,0,0,"[2, 1, 2]","[2, 0, 0]",TRUE
28,FLA,WIN,6,4,100,-110,10,17,0,0,"[2, 1, 3]","[2, 1, 1]",TRUE
28,NJ,CLB,3,5,115,-125,16,11,1,0,"[2, 1, 0]","[0, 3, 2]",TRUE
28,NYR,WAS,2,4,125,-135,15,12,0,0,"[0, 1, 1]","[1, 1, 2]",FALSE
28,VEG,NAS,4,3,150,-160,17,10,0,0,"[1, 1, 1, 0, 1]","[0, 1, 2, 0, 0]",FALSE
28,MIN,ANA,3,2,-118,108,13,14,0,0,"[0, 2, 0, 1]","[1, 0, 1, 0]",FALSE
28,COL,FLA,7,3,130,-140,12,15,0,0,"[1, 2, 4]","[1, 1, 1]",FALSE
28,SJ,OTT,5,0,-160,150,15,12,0,0,"[1, 2, 2]","[0, 0, 0]",TRUE
28,OTT,SJ,0,5,150,-160,9,18,0,0,"[0, 0, 0]","[1, 2, 2]",FALSE
28,CAR,LA,2,3,130,-140,11,16,0,0,"[0, 0, 2, 0]","[0, 2, 0, 1]",FALSE
28,BOS,DET,3,2,-135,125,14,13,0,0,"[0, 0, 2, 1]","[0, 1, 1, 0]",FALSE
29,ARI,NJ,5,0,-103,-107,6,22,0,1,"[2, 1, 2]","[0, 0, 0]",TRUE
29,PIT,NYR,3,4,-160,150,15,13,1,0,"[1, 1, 1]","[1, 2, 1]",TRUE
29,MON,STL,3,4,-110,100,13,15,0,0,"[1, 1, 1]","[1, 2, 1]",TRUE
29,LA,MIN,5,2,-130,120,17,11,0,0,"[0, 1, 4]","[0, 2, 0]",TRUE
29,TOR,CAL,2,1,-145,135,17,11,1,0,"[0, 1, 0, 0, 1]","[1, 0, 0, 0, 0]",TRUE
29,WAS,CHI,6,2,-128,118,16,12,0,0,"[3, 1, 2]","[1, 0, 1]",TRUE
29,ANA,OTT,3,0,100,-110,11,17,0,0,"[0, 2, 1]","[0, 0, 0]",TRUE
29,CAL,MON,3,2,160,-170,14,14,0,0,"[1, 0, 1, 1]","[1, 1, 0, 0]",FALSE
29,WIN,FLA,4,6,-110,100,17,11,0,0,"[2, 1, 1]","[2, 1, 3]",FALSE
29,STL,DAL,3,0,-151,141,18,10,1,0,"[1, 0, 2]","[0, 0, 0]",TRUE
29,DAL,STL,0,3,141,-151,16,12,0,1,"[0, 0, 0]","[1, 0, 2]",FALSE
29,VAN,PHI,1,4,-119,109,14,14,1,0,"[0, 1, 0]","[1, 2, 1]",TRUE
29,PHI,VAN,4,1,109,-119,10,18,0,1,"[1, 2, 1]","[0, 1, 0]",FALSE
29,CLB,NJ,5,3,-125,115,17,11,0,1,"[0, 3, 2]","[2, 1, 0]",FALSE
29,NAS,VEG,3,4,-160,150,18,10,0,0,"[0, 1, 2, 0, 0]","[1, 1, 1, 0, 1]",TRUE
29,CHI,BUF,3,2,-195,180,12,16,0,0,"[0, 1, 1, 1]","[1, 1, 0, 0]",TRUE
29,BUF,CHI,2,3,180,-195,7,21,0,0,"[1, 1, 0, 0]","[0, 1, 1, 1]",FALSE
29,DET,STL,1,6,135,-145,11,17,0,0,"[0, 0, 1]","[1, 3, 2]",TRUE
29,NYI,BOS,1,3,140,-150,16,12,0,0,"[0, 0, 1]","[0, 1, 2]",FALSE
29,EDM,MON,6,2,140,-150,11,17,0,0,"[2, 2, 2]","[0, 1, 1]",FALSE
29,TB,WIN,4,3,-168,158,20,8,0,0,"[1, 1, 1, 1]","[1, 1, 1, 0]",TRUE
29,FLA,COL,3,7,-140,130,11,17,0,0,"[1, 1, 1]","[1, 2, 4]",TRUE
29,NYR,NJ,5,2,-150,140,15,13,0,1,"[1, 2, 2]","[0, 1, 1]",TRUE
29,NJ,NYR,2,5,140,-150,16,12,1,0,"[0, 1, 1]","[1, 2, 2]",FALSE
29,VEG,DAL,5,3,160,-170,18,10,1,1,"[1, 3, 1]","[1, 1, 1]",FALSE
29,SJ,MIN,3,4,-130,120,16,12,0,0,"[0, 1, 2, 0]","[2, 1, 0, 1]",TRUE
29,MIN,SJ,4,3,120,-130,14,14,0,0,"[2, 1, 0, 1]","[0, 1, 2, 0]",FALSE
29,COL,PIT,2,1,180,-220,13,15,0,0,"[0, 0, 2]","[0, 0, 1]",FALSE
29,CAR,ANA,2,3,104,-115,11,17,0,1,"[1, 0, 1]","[1, 1, 1]",FALSE
29,OTT,BUF,2,3,100,-110,9,19,0,0,"[0, 0, 2]","[0, 3, 0]",FALSE
29,BOS,WAS,3,5,-130,120,15,13,0,1,"[0, 1, 2]","[1, 1, 3]",TRUE
30,ARI,VEG,2,3,171,-190,7,22,0,3,"[0, 1, 1, 0]","[0, 1, 1, 1]",FALSE
30,PIT,NYI,4,3,-155,145,15,14,0,0,"[1, 0, 2, 1]","[0, 1, 2, 0]",TRUE
30,MON,CAL,2,3,-170,160,13,16,0,0,"[1, 1, 0, 0]","[1, 0, 1, 1]",TRUE
30,LA,OTT,4,3,-180,168,18,11,1,0,"[1, 1, 1, 1]","[1, 1, 1, 0]",TRUE
30,WAS,NYR,4,2,-135,125,17,12,0,0,"[1, 1, 2]","[0, 1, 1]",TRUE
30,ANA,MIN,2,3,108,-118,12,17,0,0,"[1, 0, 1, 0]","[0, 2, 0, 1]",TRUE
30,STL,DET,6,1,-145,135,19,10,0,0,"[1, 3, 2]","[0, 0, 1]",FALSE
30,WIN,TB,3,4,158,-168,17,12,0,0,"[1, 1, 1, 0]","[1, 1, 1, 1]",FALSE
30,TOR,PIT,4,3,110,-120,18,11,0,0,"[3, 1, 0]","[0, 2, 1]",FALSE
30,CLB,ARI,1,0,-190,175,18,11,0,0,"[1, 0, 0]","[0, 0, 0]",TRUE
30,DAL,VEG,3,5,-170,160,16,13,1,1,"[1, 1, 1]","[1, 3, 1]",TRUE
30,CAL,VAN,4,2,-170,160,15,14,1,1,"[1, 0, 3]","[1, 1, 0]",TRUE
30,VAN,CAL,2,4,160,-170,14,15,1,1,"[1, 1, 0]","[1, 0, 3]",FALSE
30,CHI,ARI,3,1,-250,230,13,16,1,0,"[0, 0, 3]","[0, 0, 1]",TRUE
30,BUF,STL,2,3,168,-180,7,22,0,0,"[0, 0, 2, 0]","[1, 1, 0, 1]",FALSE
30,EDM,TOR,0,1,144,-154,12,17,0,1,"[0, 0, 0]","[1, 0, 0]",FALSE
30,NYI,WAS,3,1,-120,109,16,13,0,1,"[1, 2, 0]","[0, 0, 1]",TRUE
30,NYR,DAL,1,2,-120,100,16,13,0,0,"[0, 0, 1, 0, 0]","[0, 1, 0, 0, 1]",TRUE
30,DET,FLA,1,2,-120,110,11,18,1,0,"[1, 0, 0, 0]","[0, 0, 1, 1]",TRUE
30,FLA,DET,2,1,110,-120,11,18,0,1,"[0, 0, 1, 1]","[1, 0, 0, 0]",FALSE
30,NJ,LA,5,1,105,-115,16,13,0,0,"[2, 2, 1]","[0, 0, 1]",TRUE
30,PHI,TOR,4,2,-119,109,11,18,1,0,"[1, 0, 3]","[1, 1, 0]",TRUE
30,COL,WAS,2,5,185,-200,14,15,1,0,"[0, 1, 1]","[1, 1, 3]",FALSE
30,TB,STL,3,0,-120,110,21,8,1,0,"[1, 0, 2]","[0, 0, 0]",FALSE
30,MIN,CAL,2,1,-120,110,15,14,1,0,"[1, 0, 0, 0, 1]","[0, 1, 0, 0, 0]",TRUE
30,VEG,CAR,2,3,-154,144,19,10,0,0,"[0, 2, 0, 0, 0]","[1, 1, 0, 0, 1]",TRUE
30,CAR,VEG,3,2,144,-154,11,18,0,0,"[1, 1, 0, 0, 1]","[0, 2, 0, 0, 0]",FALSE
30,OTT,NYR,3,2,-102,-108,9,20,0,1,"[1, 1, 1]","[0, 1, 1]",TRUE
30,NAS,VAN,7,1,-133,123,18,11,0,1,"[2, 2, 3]","[0, 1, 0]",FALSE
30,SJ,CAL,3,2,111,-121,16,13,0,0,"[1, 1, 1]","[1, 0, 1]",FALSE
30,BOS,NYR,2,3,-148,138,15,14,0,1,"[0, 1, 1, 0]","[1, 1, 0, 1]",TRUE
31,ARI,BOS,1,6,187,-202,7,23,0,1,"[1, 0, 0]","[1, 2, 3]",FALSE
31,MON,EDM,2,6,-150,140,13,17,0,0,"[0, 1, 1]","[2, 2, 2]",TRUE
31,PIT,TOR,3,4,-120,110,16,14,0,0,"[0, 2, 1]","[3, 1, 0]",TRUE
31,LA,CAR,3,2,-140,130,19,11,0,0,"[0, 2, 0, 1]","[0, 0, 2, 0]",TRUE
31,STL,BUF,3,2,-180,168,20,10,0,0,"[1, 1, 0, 1]","[0, 0, 2, 0]",TRUE
31,TOR,EDM,1,0,-154,144,19,11,1,0,"[1, 0, 0]","[0, 0, 0]",TRUE
31,WAS,NYI,1,3,109,-120,18,12,1,0,"[0, 0, 1]","[1, 2, 0]",FALSE
31,DAL,NYR,2,1,100,-120,16,14,0,0,"[0, 1, 0, 0, 1]","[0, 0, 1, 0, 0]",FALSE
31,WIN,VAN,5,1,-190,171,17,13,1,0,"[1, 2, 2]","[1, 0, 0]",TRUE
31,VAN,WIN,1,5,171,-190,14,16,0,1,"[1, 0, 0]","[1, 2, 2]",FALSE
31,ANA,CAR,3,2,-115,104,12,18,1,0,"[1, 1, 1]","[1, 0, 1]",TRUE
31,BUF,OTT,3,2,-110,100,7,23,0,0,"[0, 3, 0]","[0, 0, 2]",TRUE
31,CLB,EDM,2,7,-179,167,19,11,0,0,"[0, 0, 2]","[1, 4, 2]",TRUE
31,EDM,CLB,7,2,167,-179,12,18,0,0,"[1, 4, 2]","[0, 0, 2]",FALSE
31,CAL,MIN,1,2,110,-120,16,14,0,1,"[0, 1, 0, 0, 0]","[1, 0, 0, 0, 1]",FALSE
31,CHI,FLA,3,2,-190,175,14,16,1,0,"[1, 0, 1, 1]","[0, 1, 1, 0]",TRUE
31,FLA,CHI,2,3,175,-190,12,18,0,1,"[0, 1, 1, 0]","[1, 0, 1, 1]",FALSE
31,NYR,OTT,2,3,-108,-102,16,14,1,0,"[0, 1, 1]","[1, 1, 1]",FALSE
31,NYI,DAL,2,5,-120,110,17,13,0,1,"[0, 0, 2]","[2, 2, 1]",TRUE
31,DET,BOS,2,3,125,-135,11,19,0,0,"[0, 1, 1, 0]","[0, 0, 2, 1]",TRUE
31,PHI,BUF,2,1,-168,158,12,18,0,0,"[1, 1, 0]","[1, 0, 0]",TRUE
31,NJ,MON,1,2,160,-170,17,13,0,0,"[1, 0, 0, 0]","[1, 0, 0, 1]",FALSE
31,MIN,TOR,2,0,-122,112,16,14,0,1,"[1, 0, 1]","[0, 0, 0]",TRUE
31,COL,FLA,2,1,-107,-103,14,16,1,0,"[0, 1, 1]","[0, 1, 0]",TRUE
31,NAS,EDM,4,0,110,-120,19,11,0,0,"[0, 4, 0]","[0, 0, 0]",FALSE
31,TB,ARI,4,1,-179,167,22,8,0,0,"[2, 1, 1]","[0, 1, 0]",FALSE
31,VEG,PIT,2,1,-104,-106,19,11,0,0,"[1, 0, 1]","[1, 0, 0]",TRUE
31,CAR,BUF,5,4,-165,155,12,18,1,0,"[0, 1, 3, 1]","[0, 1, 3, 0]",FALSE
31,SJ,VAN,3,4,-128,118,17,13,1,0,"[1, 1, 1, 0]","[2, 1, 0, 1]",FALSE
31,OTT,MON,3,0,110,-120,10,20,0,2,"[0, 1, 2]","[0, 0, 0]",TRUE
31,BOS,CLB,7,2,-115,104,15,15,0,1,"[1, 2, 4]","[0, 0, 2]",TRUE
32,ARI,CLB,0,1,175,-190,7,24,0,0,"[0, 0, 0]","[1, 0, 0]",FALSE
32,PIT,COL,1,2,-220,180,16,15,0,0,"[0, 0, 1]","[0, 0, 2]",TRUE
32,LA,NJ,1,5,-115,105,20,11,0,0,"[0, 0, 1]","[2, 2, 1]",FALSE
32,TOR,PHI,2,4,109,-119,20,11,0,1,"[1, 1, 0]","[1, 0, 3]",FALSE
32,WAS,COL,5,2,-200,185,18,13,0,1,"[1, 1, 3]","[0, 1, 1]",TRUE
32,STL,TB,0,3,110,-120,21,10,0,1,"[0, 0, 0]","[1, 0, 2]",TRUE
32,DAL,NYI,5,2,110,-120,17,14,1,0,"[2, 2, 1]","[0, 0, 2]",FALSE
32,VAN,NAS,1,7,123,-133,14,17,1,0,"[0, 1, 0]","[2, 2, 3]",TRUE
32,BUF,PHI,1,2,158,-168,8,23,0,0,"[1, 0, 0]","[1, 1, 0]",FALSE
32,CLB,NYI,6,4,-160,150,19,12,1,0,"[3, 2, 1]","[0, 3, 1]",TRUE
32,NYI,CLB,4,6,150,-160,17,14,0,1,"[0, 3, 1]","[3, 2, 1]",FALSE
32,MON,NJ,2,1,-170,160,13,18,0,0,"[1, 0, 0, 1]","[1, 0, 0, 0]",TRUE
32,ANA,STL,3,1,136,-146,13,18,1,0,"[0, 1, 2]","[0, 0, 1]",FALSE
32,WIN,CHI,1,5,-125,115,18,13,0,0,"[0, 0, 1]","[3, 1, 1]",TRUE
32,CHI,WIN,5,1,115,-125,15,16,0,0,"[3, 1, 1]","[0, 0, 1]",FALSE
32,FLA,COL,1,2,-103,-107,12,19,0,1,"[0, 1, 0]","[0, 1, 1]",FALSE
32,CAL,SJ,2,3,-121,111,16,15,0,0,"[1, 0, 1]","[1, 1, 1]",TRUE
32,EDM,NAS,0,4,-120,110,13,18,0,0,"[0, 0, 0]","[0, 4, 0]",TRUE
32,NJ,DAL,5,2,145,-155,17,14,0,0,"[2, 1, 2]","[1, 1, 0]",TRUE
32,NYR,LA,4,2,-106,-104,16,15,0,0,"[1, 1, 2]","[0, 1, 1]",TRUE
32,DET,TOR,3,1,-111,101,11,20,0,1,"[0, 2, 1]","[1, 0, 0]",TRUE
32,MIN,EDM,2,3,-110,100,17,14,0,0,"[0, 1, 1]","[0, 2, 1]",TRUE
32,PHI,DAL,2,1,-120,110,13,18,0,0,"[0, 1, 0, 1]","[1, 0, 0, 0]",TRUE
32,CAR,CLB,2,1,100,-110,13,18,1,2,"[1, 1, 0]","[1, 0, 0]",TRUE
32,COL,TB,5,6,170,-185,15,16,0,1,"[0, 1, 4]","[0, 4, 2]",TRUE
32,TB,COL,6,5,-185,170,23,8,1,0,"[0, 4, 2]","[0, 1, 4]",FALSE
32,NAS,CAL,2,0,110,-120,20,11,0,1,"[0, 2, 0]","[0, 0, 0]",FALSE
32,VEG,FLA,5,2,-170,153,20,11,0,0,"[2, 0, 3]","[2, 0, 0]",TRUE
32,SJ,EDM,3,5,127,-140,17,14,0,0,"[1, 1, 1]","[2, 1, 2]",FALSE
32,BOS,BUF,3,0,-125,115,16,15,0,1,"[0, 1, 2]","[0, 0, 0]",FALSE
32,OTT,MIN,4,6,-118,108,11,20,0,0,"[1, 2, 1]","[1, 2, 3]",TRUE
33,ARI,CHI,1,3,230,-250,7,25,0,1,"[0, 0, 1]","[0, 0, 3]",FALSE
33,WAS,BOS,5,3,120,-130,19,13,1,0,"[1, 1, 3]","[0, 1, 2]",FALSE
33,STL,ANA,1,3,-146,136,21,11,0,1,"[0, 0, 1]","[0, 1, 2]",TRUE
33,TOR,MIN,0,2,112,-122,20,12,1,0,"[0, 0, 0]","[1, 0, 1]",FALSE
33,PIT,VEG,1,2,-106,-104,16,16,0,0,"[1, 0, 0]","[1, 0, 1]",FALSE
33,BUF,CAR,4,5,155,-165,8,24,0,1,"[0, 1, 3, 0]","[0, 1, 3, 1]",TRUE
33,DAL,NJ,2,5,-155,145,18,14,0,0,"[1, 1, 0]","[2, 1, 2]",FALSE
33,LA,NYR,2,4,-104,-106,20,12,0,0,"[0, 1, 1]","[1, 1, 2]",FALSE
33,VAN,SJ,4,3,118,-128,14,18,0,1,"[2, 1, 0, 1]","[1, 1, 1, 0]",TRUE
33,EDM,MIN,3,2,100,-110,13,19,0,0,"[0, 2, 1]","[0, 1, 1]",FALSE
33,NYR,BOS,3,2,138,-148,17,15,1,0,"[1, 1, 0, 1]","[0, 1, 1, 0]",FALSE
33,WIN,STL,0,2,115,-125,18,14,0,0,"[0, 0, 0]","[1, 0, 1]",FALSE
33,MON,OTT,0,3,-120,110,14,18,2,0,"[0, 0, 0]","[0, 1, 2]",FALSE
33,NYI,LA,4,3,-135,125,17,15,0,1,"[1, 0, 2, 1]","[2, 0, 1, 0]",TRUE
33,ANA,WAS,2,3,125,-135,14,18,0,0,"[1, 1, 0, 0]","[0, 0, 2, 1]",FALSE
33,CLB,CAR,1,2,-110,100,20,12,2,1,"[1, 0, 0]","[1, 1, 0]",FALSE
33,CAL,NAS,0,2,-120,110,16,16,1,0,"[0, 0, 0]","[0, 2, 0]",TRUE
33,CHI,MIN,4,1,-170,153,16,16,1,1,"[1, 1, 2]","[0, 0, 1]",TRUE
33,MIN,CHI,1,4,153,-170,17,15,1,1,"[0, 0, 1]","[1, 1, 2]",FALSE
33,FLA,VEG,2,5,153,-170,12,20,0,0,"[2, 0, 0]","[2, 0, 3]",FALSE
33,NJ,ANA,5,3,-135,122,18,14,0,0,"[0, 2, 3]","[2, 1, 0]",TRUE
33,PHI,LA,1,4,-120,100,14,18,0,1,"[1, 0, 0]","[2, 0, 2]",TRUE
33,COL,PIT,4,2,140,-155,15,17,1,0,"[1, 2, 1]","[1, 0, 1]",TRUE
33,CAR,TOR,1,8,118,-130,14,18,1,1,"[1, 0, 0]","[4, 0, 4]",FALSE
